comment_hash,comment,sentiment,sentiment_score,aspects,negative_reasons,model,analyzed_at
4cd5714b1379954b,表面看起来不错，去了皮伤痕累累的，应该是碰撞造成的。开始吃了两个发现有问题申请售后，没有到后来吃完了每个都那样。,负面,-0.7,"质量,售后","苹果内部伤痕累累,售后未解决问题",deepseek-v4-pro,2026-06-29T22:14:22
3b7091425357038b,买了两件，一件三个，一共六个。烂了五个，只剩下一个好的。这次真的超级不满意。,负面,-1.0,质量,苹果大部分腐烂,deepseek-v4-pro,2026-06-29T22:14:22
ecfc5e98a1cf3a88,这个到货就这样，让我情何以堪。。。。。非常不新鲜，表皮都已经开始烂了，这样的水果都给我送来。。。。,负面,-0.9,质量,水果不新鲜，表皮腐烂,deepseek-v4-pro,2026-06-29T22:14:22
02629c0c213258f0,拳头大小的火龙果能称之为大果吗？！！不会再买。,负面,-0.5,"质量,体验",火龙果太小，不符合大果描述,deepseek-v4-pro,2026-06-29T22:14:22
758a2543a8145fa1,已经吃了几天 本来是不想评价了 但是越吃越来气 大小不一没关系 关键这苹果一个比一个蔫儿水分特别少 一点新鲜劲儿都没了 吃起来虽没有味同嚼蜡那么夸张 但是干儿干吧的实在难吃 网上买水果还是得慎重啊,负面,-0.8,"质量,体验",苹果不新鲜，水分少，口感差,deepseek-v4-pro,2026-06-29T22:14:22
4cf6a0568c2c2795,水果挺好吃，京东不是送货上门吗，还叫家里老人下楼来取，什么xxxxxx,负面,-0.6,"物流,服务",未送货上门,deepseek-v4-pro,2026-06-29T22:14:39
6907fd28a90157e4,已经打电话给消费者服务热线了，奶粉已经过去快一年了还好意思卖，小孩对奶粉过敏如果吃这个过去这么久的奶粉出问题，你们京东负责吗？1、要求换货，客服说就算换也没办法保证生产日期；2、那我问我要退货，客服说产品在保质期内，不能退。那我请问，如果你们发一个明天就到期的产品过来，今天还在保质期内，也不能换吗？哪有这样强买强卖的，草菅人命。你们的小孩是吃快过期奶粉长大的吗？,负面,-0.9,"质量,服务,售后","临期奶粉,客服拒绝退换,强买强卖",deepseek-v4-pro,2026-06-29T22:14:39
e4cd18c6ad93de55,差评！苹果一点都不脆，第二个苹果还烂了！垃圾！！！,负面,-0.8,质量,"口感不脆,腐烂",deepseek-v4-pro,2026-06-29T22:14:39
7eae21109b48943d,不好吃，有几个发霉了，有两个超级迷你，还有可能在冰箱里放久了，上面都是水珠，并且吃起来一点都不甜,负面,-0.7,质量,"发霉,个头太小,不甜",deepseek-v4-pro,2026-06-29T22:14:39
f19eb8c651c01d24,看到评论说很好才来买，但我买的很差，很不新鲜，已经变味了，很难吃，有一个皮上已经变质发霉了。,负面,-0.8,质量,"不新鲜,变味,发霉",deepseek-v4-pro,2026-06-29T22:14:39
6131c3a5b4fa73b8,太令人失望了，苹果特别小，质量不好，大大的失望。,负面,-0.6,质量,"个头小,质量差",deepseek-v4-pro,2026-06-29T22:14:39
289881091bbb0c20,这个约一点一公斤差得太多了、商家要做实事、不要做假,负面,-0.5,质量,重量不足,deepseek-v4-pro,2026-06-29T22:14:39
19dd60d6b52dada0,很少在京东飞龙东西后评价，但是这次的火龙果让我惊呆了，也太小了，照相还有放大的功能，不值这个价钱,负面,-0.5,"质量,价格","个头太小,价格不值",deepseek-v4-pro,2026-06-29T22:14:39
ff44e5bb498250e1,有种被骗的感觉，看着很好，说的也很好，收到了，连一点想吃的欲望都没有,负面,-0.6,体验,"实物与描述不符,令人失望",deepseek-v4-pro,2026-06-29T22:14:39
28b969f2a9dccbef,这苹果我只能呵呵呵了，别不信我的评论，你买了就知道了,负面,-0.4,质量,质量差,deepseek-v4-pro,2026-06-29T22:14:39
43bd2ded82e691a8,说实话，这次对京东比较失望。12个苹果有4个出现烂点。本来挺信任京东，还去开了plus会员，没想到搞个活动就是这样回报你的忠实会员。,负面,-0.8,"质量,服务","苹果有烂点,对京东服务失望",deepseek-v4-pro,2026-06-29T22:15:04
e205ebf2032aacbb,为什么10斤只有12个，说好的20-24个呢？欺骗消费者！,负面,-0.9,质量,"数量不符,欺骗消费者",deepseek-v4-pro,2026-06-29T22:15:04
1e27ff86fa3e5af3,啥也不想评论了，上图大家自己看。,负面,-0.5,质量,产品有问题,deepseek-v4-pro,2026-06-29T22:15:04
b48c717f30a2ede7,第一次在网上买水果！有点小失望！不新鲜。。以后,负面,-0.6,质量,水果不新鲜,deepseek-v4-pro,2026-06-29T22:15:04
5c42e1924dd7ccbc,看到有人问2个烂了怎么办，我收到的3个都是烂的！！！！擦，坚决差评！！！！,负面,-0.95,质量,苹果腐烂,deepseek-v4-pro,2026-06-29T22:15:04
713a47159fd56e10,什么苹果来的，无味又生，还有些苦味，太差了。,负面,-0.8,质量,"无味,生,苦味",deepseek-v4-pro,2026-06-29T22:15:04
8fa24819f8dbc3db,失望，不好吃不好吃不好吃，重要的说三遍，又酸又涩。不如公司买的苹果酸甜的,负面,-0.8,质量,"口感差,酸涩",deepseek-v4-pro,2026-06-29T22:15:04
02d7e3af0b9c3885,买了一箱六个，冻坏了，不新鲜，快递三天才到货，再也不在京东买水果了。,负面,-0.9,"质量,物流","水果冻坏,快递慢",deepseek-v4-pro,2026-06-29T22:15:04
4b8aa813044782df,不知道是为什么就是为了凑运费才买的。买完之后才发现这个还要单独付运费。退货还要连其他的一起退。差评,负面,-0.7,"价格,售后","额外运费,退货麻烦",deepseek-v4-pro,2026-06-29T22:15:04
910c411c421ea54b,这个差评是给京东客服和售后的，做为京东的钻石plus会员，这两年给人的购物体验极差，大家看图吧，椰子有刀疤被刻意挡了，已经开始变质了，说好的赔偿都是睁眼忽悠，这样的事京东也干的出来，分分钟想逼人骂脏话，做不到好的服务就不要各种吹嘘，还什么什么“尊贵的plus会员”“专属客服”，真的！想吐！！！！想想这几年在京东隔三岔五的买东西，如此信任京东，只想说一句京东你好意思吗？？！,负面,-1.0,"质量,服务,售后,体验","椰子变质,客服售后差,购物体验极差,赔偿忽悠",deepseek-v4-pro,2026-06-29T22:15:04
95ecd2384d33c22f,这次买的苹果真差劲，都是碰伤的，有的都烂了，上次很好，这次很垃圾，能不能整点靠谱的生鲜，真是不爽，再也不买了,负面,-0.9,质量,苹果碰伤腐烂,deepseek-v4-pro,2026-06-29T22:15:27
610840acdbf22aac,都烂完了， 包装太差了，都没有保鲜袋，水果基本上都烂了,负面,-0.9,"质量,包装","水果腐烂,包装无保鲜袋",deepseek-v4-pro,2026-06-29T22:15:27
dac8100c1a695231,第一次在京东购买苹果，懵逼了见到了有史以来最小的苹果，和一个普通鸡蛋大小差不多，照片中和一个梨子比大家可以知道苹果大小，其他不说了，本想拒绝收货的，最后还是以自己的经历和大家分享,负面,-0.7,质量,苹果尺寸过小,deepseek-v4-pro,2026-06-29T22:15:27
d16a8bf45eed8c38,我好像没有收到这个货呀，怎么都已经签收了呢？,负面,-0.6,物流,物流签收异常,deepseek-v4-pro,2026-06-29T22:15:27
e9c5db7c9b7ff040,此次来的果跟之前订的完全不一样！根本不新鲜，失望,负面,-0.7,质量,水果不新鲜,deepseek-v4-pro,2026-06-29T22:15:27
02043bc598845809,停止在京东水果，太小了。太缺德了，太欺负人了，大家都来看看。,负面,-0.9,质量,苹果尺寸过小,deepseek-v4-pro,2026-06-29T22:15:27
36f7aadb673015f5,苹果非常差劲，个头小，吃不来不甜，也不脆。,负面,-0.8,质量,苹果小且不甜脆,deepseek-v4-pro,2026-06-29T22:15:27
d9d54c2820acd86a,苹果吃起来很一般，果肉颜色较黄，卖相不好，包装里隔开苹果纸条味道很重，我老婆一刻也受不了，不建议再次购买…,负面,-0.7,"质量,包装","果肉外观差,包装有异味",deepseek-v4-pro,2026-06-29T22:15:27
392521a15aab3642,买两个一个烂掉了，一个快烂了！卧槽真想骂人！,负面,-0.9,质量,苹果腐烂,deepseek-v4-pro,2026-06-29T22:15:27
71f5587c80b7d339,差评，太差了。 苹果怎么能这么甜，这么多水。挺好吃的，有些苹果受了些皮外伤但没大碍。挺好吃的。 （所以选择给差评，一般买到好的我都给差评，?，下次一定再来）一共18个苹果每个都很大真的，买了才知道，祝有好客源o。,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:15:27
5fb183921a7f0353,我想说以后咱不能以个卖吗？这个头也太小了！一口就吃完了,负面,-0.5,"质量,价格",个头太小,deepseek-v4-pro,2026-06-29T22:15:54
81a2d7ed35164722,超级难吃。一箱五个。半个月了，就切开了两个。根本没法吃，超级酸，特级苦！长这么大，吃过的最难吃的柚子！,负面,-0.9,质量,"超级酸,特级苦,难吃",deepseek-v4-pro,2026-06-29T22:15:54
64991b181205a6f2,"我对你们这家店一直是持肯定的态度,抱以希望,并想长期购买你们的苹果,而且推荐亲朋好友购买,所以我这是第3次购买了.但是这次令我大失所望,苹果实在太小了吧,大多数比鸡蛋大不了多少,怀疑份量不知道够不够,太令我失望了,另外我想提醒大家没有标注规格和分量的水果请谨慎下单.",负面,-0.7,"质量,体验","苹果太小,怀疑份量不足",deepseek-v4-pro,2026-06-29T22:15:54
4944a94d6fbfa7d2,3个烂了俩，吃了一个全扔了 再也不买了,负面,-0.8,质量,水果腐烂,deepseek-v4-pro,2026-06-29T22:15:54
09b3b56e2df4e281,火龙果酸了，运到就烂掉了，没有一点用处，垃圾烂掉了也卖给我，一点道德也没有，还不能退货处理。只能收下，认倒霉,负面,-0.9,"质量,售后","火龙果酸烂,不能退货",deepseek-v4-pro,2026-06-29T22:15:54
9338ee2cf0350ccd,苹果很小，没有一点甜味，我怀疑买到了假苹果，差评！??????,负面,-0.7,质量,"苹果太小,没有甜味",deepseek-v4-pro,2026-06-29T22:15:54
b6e0c1a4e65a789c,苹果口感甜度都不错，有7个都有小烂了一个苹果只有一半多点吃，不如线下买，图片就赖得照了,中性,-0.2,"质量,体验",部分苹果烂了,deepseek-v4-pro,2026-06-29T22:15:54
3fb772c61cf0643b,直接发来坏的 还特别特别小 还不如去水果店买了,负面,-0.7,"质量,物流","水果坏了,特别小",deepseek-v4-pro,2026-06-29T22:15:54
5a59db9f682b0cc3,才吃了2个就有一个坏的，外面好好的，里面烂了，一分钱一分货……,负面,-0.6,"质量,价格",内部腐烂,deepseek-v4-pro,2026-06-29T22:15:54
519153a0d3bc31da,苹果内部怎么会这样？？？买了两次都这样，无语，真垃圾,负面,-0.8,质量,苹果内部坏掉,deepseek-v4-pro,2026-06-29T22:15:54
84022f16ea710e2b,削开第一个平果就是烂的，买了3种水果，没有一种新鲜，都是放仓库很久了,负面,-0.9,质量,"水果腐烂,不新鲜",deepseek-v4-pro,2026-06-29T22:16:21
43e84d76e1c9ce7f,这就是国产火龙果呀？非逼我不支持国货呀！难吃,负面,-0.8,质量,"难吃,品质差",deepseek-v4-pro,2026-06-29T22:16:21
524a77fc0962fa0d,太小了吧！ 比鸭蛋大点有限 火龙果外皮还有一点坏 离家远 也不想换了 快递员态度很好 也不想麻烦人家了 刚吃味道一般 没有超市买的好 超市买的 又甜还大口感也好 差查查查查查查,负面,-0.6,"质量,物流","果子太小,外皮有伤,味道一般",deepseek-v4-pro,2026-06-29T22:16:21
cd0d3f7abfcf6a8c,不推荐，没有一个不带伤的！我也是服了！强烈不推荐购买,负面,-0.9,质量,水果有伤,deepseek-v4-pro,2026-06-29T22:16:21
eb4a5ff5a16b0010,什么新鲜水果，纯粹就是软的，一个还坏了，还不如去水果超市买,负面,-0.8,质量,"水果软,不新鲜,有坏果",deepseek-v4-pro,2026-06-29T22:16:21
06dc5115260235e3,这次的苹果，我必须要说一下，苹果吃起来有一种说不出来的味道，孩子说像加了洗洁精，我觉得仿佛有股药味，我拿一个外观很好的苹果放在桌子上，半天的功夫出现两块斑点，这样的苹果有点害人呀，请商家自查,负面,-0.9,质量,"有异味,出现斑点",deepseek-v4-pro,2026-06-29T22:16:21
a6f21589c0c70f1e,京东超市前几天发了满198减100的优惠券，立刻就上超市里来抢购洗发水了，直接五折入手，价格非常实惠，没有什么好挑剔的哈哈哈,正面,0.9,价格,,deepseek-v4-pro,2026-06-29T22:16:21
b54e19c328f442d4,香味不大，生产日期和保质期也没看过，价钱是U汇那么一点，这份量怎么感觉就是比商场的要少那么一点，这是为什么呢？,负面,-0.4,"质量,价格","香味不足,分量感觉少",deepseek-v4-pro,2026-06-29T22:16:21
ce8132f545c6c757,好评！上午忘带手机快递师傅放快递柜了还特意给发了简讯提醒。赞,正面,0.8,物流,,deepseek-v4-pro,2026-06-29T22:16:21
74925bb4758b26d9,不错不错，一直在京东买，带着孩子出门不方便，京东买了好多东西，还送货到家，超赞！,正面,0.9,"物流,体验",,deepseek-v4-pro,2026-06-29T22:16:21
e688dcc215c3505d,快递给力 产品种类齐全 超值 五星好评,正面,0.9,"物流,价格,体验",,deepseek-v4-pro,2026-06-29T22:16:47
7e570984856f2f0f,清扬用了好多回了 很不错活动买的 很划算，自营送货快，非常满意。,正面,0.9,"质量,价格,物流,体验",,deepseek-v4-pro,2026-06-29T22:16:47
fff655dbc7c12d92,帮朋友买的，她说一直用的这，用着挺好。主要还是京东速度杠杠的。不耽误使用,正面,0.9,"质量,物流,体验",,deepseek-v4-pro,2026-06-29T22:16:47
ed8232786636bca4,那么久才来评价，第二次买了，很好用，很清凉,正面,0.85,"质量,体验",,deepseek-v4-pro,2026-06-29T22:16:47
2c5cf5666b80d0f1,是一个套装盒子，看着不错，有待使用验证！,中性,0.5,"包装,质量",,deepseek-v4-pro,2026-06-29T22:16:47
c527bbd32eaaae97,多次购买了效果很好，物流也真的很给力,正面,0.9,"质量,物流",,deepseek-v4-pro,2026-06-29T22:16:47
8186f5cd7a5164d6,好多好多，不过大部分怎么都是护发素呢，还是喜欢洗发水，以买要注意了。,负面,-0.3,"质量,体验",护发素太多，洗发水少,deepseek-v4-pro,2026-06-29T22:16:47
45205f6409373f91,我没用过.不知道怎么样.别人说好我就试试.反正便宜,中性,0.0,价格,,deepseek-v4-pro,2026-06-29T22:16:47
e78bf4e30bba51b8,用了一次，味道很好闻，不过感觉头发油的更快了，该需要再用一段时间评价，618买的，128一瓶，满199减100的活动，价位比别的牌子确实贵一些，不过如果真的有效果还是值得的！,负面,-0.2,"质量,价格,体验","头发油的更快,价位偏贵",deepseek-v4-pro,2026-06-29T22:16:47
7d1d2992876a1d64,挺好用，实惠，小容量的包装方便出游，不错吧,正面,0.9,"质量,价格,包装,体验",,deepseek-v4-pro,2026-06-29T22:16:47
0d2a37c5444c6573,看起来还不错，没有用过这个修护水养的，用的都是垂坠质感的，这个特别的香，感觉还是不错的，京东快递很快，挺满意的,正面,0.8,"质量,物流,体验",,deepseek-v4-pro,2026-06-29T22:17:13
f13326fe3d609ba9,喜欢这个品牌，效果不错，味道好！,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:17:13
e7bcd07b93ca52b8,昨天下午6点购的，第二天12点多洗发水就到了。晚上用了香味清淡。洗完头发光滑柔顺，如有需要，下次再来。给予好评。,正面,0.95,"物流,质量,体验",,deepseek-v4-pro,2026-06-29T22:17:13
f0b6f3d796d719fd,闻到这个味道基本是正品，洗头舒服，京东物流很快，谢谢京东,正面,0.85,"质量,物流,体验",,deepseek-v4-pro,2026-06-29T22:17:13
33936360775df41e,第二次买这个，超级实惠，感觉之前的买的有点贵了?这次还赠送了六小瓶试用的,正面,0.7,"价格,体验",,deepseek-v4-pro,2026-06-29T22:17:13
e030972a922685b4,东西很好，快递很快，京东超市非常好,正面,0.9,"质量,物流,体验",,deepseek-v4-pro,2026-06-29T22:17:13
acf81e037b4455c9,洗发水味道不错 洗头不错很清爽味道也不是很大,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:17:13
e89a134384e47964,在京东买东西就是快又省钱。昨天买的。今天就到了，比超市便宜多啦！还送货上门。还加送两小瓶。,正面,0.9,"物流,价格,体验",,deepseek-v4-pro,2026-06-29T22:17:13
3ae14c69f7751c97,宝贝刚收到，包装很好，物流快，很喜欢，信任京东，会继续关注商家的,正面,0.9,"包装,物流,体验",,deepseek-v4-pro,2026-06-29T22:17:13
5adea3b49eee586f,618活动力度大，能在活动的基础上叠加神劵，各种买买买，剁手啊！送到家又便宜，有问题也能及时处理。,正面,0.85,"价格,物流,售后,体验",,deepseek-v4-pro,2026-06-29T22:17:13
60f33d8d69faf9d6,洗头水很顺滑，护发素很柔顺，都非常好，味道也很好！总之就是好。,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:17:30
ac51c8a6d92b5754,一直在用这个牌子的洗发露，特别好，这回活动买的，特别超值,正面,0.9,"质量,价格",,deepseek-v4-pro,2026-06-29T22:17:30
397eeae6497ac394,用着还不错，还会再继续光顾的！,正面,0.7,"质量,体验",,deepseek-v4-pro,2026-06-29T22:17:30
af84bbb31e20fc72,应该用不错吧！买这么多用哈！,中性,0.1,质量,,deepseek-v4-pro,2026-06-29T22:17:30
54d6f0eb61c209f7,一直用的清扬，很好用，京东比超市便宜，送货又快，一直京东?,正面,0.9,"质量,价格,物流",,deepseek-v4-pro,2026-06-29T22:17:30
00468faad207eb2e,这套装真的很值，一直用的沙宣,正面,0.8,"价格,质量",,deepseek-v4-pro,2026-06-29T22:17:30
96b302ae71bd03cb,买的好划算啊，这么多东西，还是旗舰店，非常给力,正面,0.9,"价格,体验,质量",,deepseek-v4-pro,2026-06-29T22:17:30
97c1042294547f20,刚刚收到，很开心，价格便宜，没用过，等用完再来评价,正面,0.7,"价格,物流,体验",,deepseek-v4-pro,2026-06-29T22:17:30
6f54e24cd90fa304,数量一大堆满满一笑盒，柔软顺滑丝丝光亮更适合长发,正面,0.9,"质量,包装",,deepseek-v4-pro,2026-06-29T22:17:30
36b78a703a3888ad,包装的挺不错的，物流也很快，服务也挺好的，洗发水看起来还不错的，效果等用过了在说。,正面,0.8,"包装,物流,服务,质量",,deepseek-v4-pro,2026-06-29T22:17:30
2512d9cb53117344,已收到还是第一次在网上买这类产品，没用呢不过快递很给力啊先赞一个，以后再评,正面,0.6,物流,,deepseek-v4-pro,2026-06-29T22:17:55
d174a25b90701f75,很大一瓶，感觉划得来！就是去头屑效果不太好，可能我的头屑确实很难去，配合康王用，效果明显好多了！,正面,0.5,"质量,价格",,deepseek-v4-pro,2026-06-29T22:17:55
74d0fbd5503d6add,商品不错不错不错不错，还会再买一个，好用,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:17:55
2a0acaff59a5f605,好好好好好好好好好好好好好好好好好好好,正面,0.95,体验,,deepseek-v4-pro,2026-06-29T22:17:55
8ca52ffea1b47342,买了2次了，挺好以后都用这个牌子的希望大家支持京东给力！,正面,0.8,"质量,服务",,deepseek-v4-pro,2026-06-29T22:17:55
47c73913d06f7104,这次赚了，还得一把这么高档漂亮的卷梳,正面,0.8,"质量,价格",,deepseek-v4-pro,2026-06-29T22:17:55
d4d0e8acfe5f0137,生产日期可以，到2020年。败家媳妇没看清，家里还有呢。?,中性,0.0,质量,,deepseek-v4-pro,2026-06-29T22:17:55
cb8ab752cbafa2a8,一直用这个牌子 很好用啊。大家都来买呗,正面,0.9,质量,,deepseek-v4-pro,2026-06-29T22:17:55
70365a980b929e9c,物超所值，搞特价买！洗发柔顺不腻，很好用。,正面,0.9,"质量,价格",,deepseek-v4-pro,2026-06-29T22:17:55
e90881521432040b,618订购大放送，质量好便宜实惠，在次期间快递也很快。赠送的赠品很实恵，再次感谢京东的平台。,正面,0.95,"质量,价格,物流,服务",,deepseek-v4-pro,2026-06-29T22:17:55
8f496c4e85806926,东西是给父母买的，本人没看到实物，只好叫他们用微信大发了几张图过来，听他们说东西用的还不错，一如既往的好评！,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:18:15
f149199460666135,京东神券买的，半价才*。清扬用用也蛮好的，谢谢快递小哥送上门,正面,0.7,"价格,物流,体验",,deepseek-v4-pro,2026-06-29T22:18:15
ad8ca7dbc0b9b06e,快递小哥动作很迅速，服务也比较好，给你点个赞，产品质量也不错，挺好的，用起来很舒服！,正面,0.9,"物流,服务,质量,体验",,deepseek-v4-pro,2026-06-29T22:18:15
6339c0615c32b766,很不错，大品牌，趁着京东活动买了一套。物流也非常的快,正面,0.85,"质量,价格,物流",,deepseek-v4-pro,2026-06-29T22:18:15
ecc8f8e1a23b067a,第二次买了，好用，我一直都喜欢用这个牌子的洗发水，而且质量不错。,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:18:15
4e9f8f564c550f90,物流快，价格实惠，还木有用其他没什么评价,正面,0.6,"物流,价格",,deepseek-v4-pro,2026-06-29T22:18:15
ca510db1e5a0cca2,清扬，真的很好用，这么大一个，很实惠。,正面,0.9,"体验,价格,质量",,deepseek-v4-pro,2026-06-29T22:18:15
6d0de4cd5862db1d,我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题。,正面,0.5,"物流,体验",,deepseek-v4-pro,2026-06-29T22:18:15
01a32d48add50bec,包装挺好，京东快递速度就是快而且态度非常好，刚收到还没用，一直都用沙宣应该没问题的吧,正面,0.85,"包装,物流,服务,质量",,deepseek-v4-pro,2026-06-29T22:18:15
34ad9b68890f01e7,比我想象的小好多啊。好贵，不搞活动我肯定不会买的。,负面,-0.5,"价格,质量","尺寸比预期小,价格贵",deepseek-v4-pro,2026-06-29T22:18:15
bf5625a92d9fce36,活动买的，比****活动还便宜10块呢，关键送货速度也非常快。,正面,0.8,"价格,物流",,deepseek-v4-pro,2026-06-29T22:18:41
a16893dd7093f349,不错，京东商城服务态度很好，发货速度非常给力，物流速度非常快，不错，京东商城一直是我购物之选！！！不错，非常满意，京东商城618加油！！！618加油！！！！不错，满意！！！,正面,0.9,"服务,物流,体验",,deepseek-v4-pro,2026-06-29T22:18:41
52e97a32a9c9ce04,用沙宣真的十几年了，期间也尝试过其它的，就觉得沙宣最适合自己的发质了。京东上时不时做做活动，囤囤货，感觉挺超值的！,正面,0.9,"质量,价格",,deepseek-v4-pro,2026-06-29T22:18:41
ae53b4954654973d,老牌子了，味道非常喜欢，比超市便宜多了，快递哥超速块，一天就到家了。下次需要还l是它...,正面,0.9,"质量,价格,物流",,deepseek-v4-pro,2026-06-29T22:18:41
e1a191014b7dbb51,刚到家 还没用，封口包装也挺好的，期待用后的效果,中性,0.1,包装,,deepseek-v4-pro,2026-06-29T22:18:41
4b3996bd5eb7e39e,哇塞，太实惠了，我囤了两箱，今年足够用了，另外小瓶的旅游带着方便的很！,正面,0.9,"价格,体验",,deepseek-v4-pro,2026-06-29T22:18:41
2cb03cde13ab78ee,很喜欢，看起来就很喜欢，瓶身外就可以闻到香味，发自内心的喜欢，虽然还没有用过，但是已经想回购了。,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:18:41
85d5c75aecd1dc3d,两个小的和大的看着一样?另外两个…算了你们看图吧。这得用多长时间,中性,-0.1,"质量,体验",大小规格不一致,deepseek-v4-pro,2026-06-29T22:18:41
462543ce0bf746af,"刚刚搬家，家附近没有大型超市，小店的质量又差价钱又贵，所有的东西都在京东上卖了，很喜欢，我家住在七楼，快递小哥一看第地址，直接帮拿到了七楼来，七楼都没有电梯，感觉很不好意思，在等待中，宝贝终于到货了，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物，其实物流很快的，只是等包裹的过程都很漫长，质量很好，用起来很舒服，没有瑕疵，活动时候买的，同事看了很喜欢，很划算，说下次有活动帮他看看，物美价廉，给很多个赞，活动价的",正面,0.95,"质量,物流,价格,服务,包装,体验",,deepseek-v4-pro,2026-06-29T22:18:41
240403b4b5b44183,第二次回来买了，用了感觉挺不错的！,正面,0.8,"质量,体验",,deepseek-v4-pro,2026-06-29T22:18:41
5cf43c8fb6fb8966,昨天到的，晚上用了，还好，比家里 买的好用，过几天在吗追评 吧,正面,0.5,质量,,deepseek-v4-pro,2026-06-29T22:19:00
c7ca66c580effe3a,包装完美，挺不错的，之前用过清扬的喜欢这个味道,正面,0.7,"包装,质量",,deepseek-v4-pro,2026-06-29T22:19:00
039caee058d49e5d,分量很足，比超市便宜，味道也不错,正面,0.8,"质量,价格",,deepseek-v4-pro,2026-06-29T22:19:00
f1a0a2cc977e3a48,沙宣一直用着不错，618买了个套装，两大四小，相当于五折的价钱，很实惠。,正面,0.8,"价格,质量",,deepseek-v4-pro,2026-06-29T22:19:00
c02d2ad0d235956a,挺实惠的，而且我是油性头发，所以一般的洗发水用的都不是特别要好，这个洗发水我用的感觉还挺好。还送了几瓶护发素，两瓶洗头的。如果在超市里面买，绝对没有这么便宜的价格。个人很喜欢，因为我是油性发质的头发，基本上一两天就特别特别油。而这款洗发水改变了我所有的烦恼。,正面,0.9,"价格,质量,服务",,deepseek-v4-pro,2026-06-29T22:19:00
29a8eb783782ed4c,买给老公单位奖品，真心不错又便宜，赶上618大半夜还送货，为送货师傅点赞。,正面,0.9,"价格,物流,服务",,deepseek-v4-pro,2026-06-29T22:19:00
363c1001d003fe71,很不错，这次赶上活动买的，囤货，能用上好久了，京东买东西还是有保障的…,正面,0.7,"体验,价格",,deepseek-v4-pro,2026-06-29T22:19:00
cf81a65519c6e5a1,沙宣一直是我最爱的洗发水～这次活动太给力了～真正的物美价廉,正面,0.9,"质量,价格",,deepseek-v4-pro,2026-06-29T22:19:00
806100c004252e71,买的一直都是京东的货，还是一如既往地好，没什么可挑剔的。,正面,0.8,质量,,deepseek-v4-pro,2026-06-29T22:19:00
68b8cb27582580c0,赠送的小包装赠品不少，价格也非常优惠，还是非常给力的,正面,0.8,"价格,服务",,deepseek-v4-pro,2026-06-29T22:19:00
205c6d48d8ece319,一直习惯用沙宣，感觉效果比其他的好。,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:19:15
e1fe631f87b4e600,很实惠，比超市卖的便宜多了！,正面,0.9,价格,,deepseek-v4-pro,2026-06-29T22:19:15
196452486391fc77,还不错，东西很实惠，整体看来是十分不错的洗发水，可以购买的.,正面,0.8,"价格,质量",,deepseek-v4-pro,2026-06-29T22:19:15
746b4d3be9eeb215,还没开始用，就一个套装。应该挺合算吧，赞一个。,正面,0.5,"价格,体验",,deepseek-v4-pro,2026-06-29T22:19:15
6e7f9695c3c5a7cb,京东618购买的，性价比很高，一直用沙宣这个牌子，很好用。,正面,0.9,"价格,质量,体验",,deepseek-v4-pro,2026-06-29T22:19:15
d6aad42dfb7b68c7,很不错 朋友推荐买的 真心满意噢,正面,0.9,"体验,质量",,deepseek-v4-pro,2026-06-29T22:19:15
6d04d1091eaa31ab,质量很好，是正品，京东服务好送货及时。,正面,0.95,"质量,服务,物流",,deepseek-v4-pro,2026-06-29T22:19:15
c9e37abe99069136,货品收到了，很满意，原来使用过，不错，好评！！！,正面,0.9,"体验,质量",,deepseek-v4-pro,2026-06-29T22:19:15
b27655d146acd3fb,物流很快，当天收到货，包装严实，活动期间买的，很划算。相信京东自营,正面,0.9,"物流,包装,价格,服务",,deepseek-v4-pro,2026-06-29T22:19:15
7932f66843c3bf2a,有大有小，买了好几组，和家里人用说不错,正面,0.8,"体验,质量",,deepseek-v4-pro,2026-06-29T22:19:15
6a23db802767b7b3,第三四次买滋源生姜洗发套装了。清爽，值得信赖！满满的一大抱呵！,正面,0.9,"质量,体验",,deepseek-v4-pro,2026-06-29T22:19:37
e7f3a5e37b63a5c0,谢谢快递小哥，因为我的粗心把新换的手机号码留错了，给快递小哥带来不便，宝贝还是很喜欢的，高大上的感觉，还没用,正面,0.7,"服务,质量,体验",,deepseek-v4-pro,2026-06-29T22:19:37
